ADM2_PCODE,Fecha_pred,Pred_mm,Media_hist_mm,Diff_pct,SPI_like,Alerta,month,Pred_t3_mm
VE1811,2025-09-11,48.1084,53.15252429560611,-9.489908381497301,-0.18943793777921827,Normal,9,48.587120056152344
VE1812,2025-09-11,62.26631,59.62886413057944,4.423105409408284,0.11037598584757181,Normal,9,55.8894157409668
VE1813,2025-09-11,64.22851,54.29484436924296,18.295776959607142,0.4243592388972395,Normal,9,72.21337890625
VE1814,2025-09-11,52.942127,60.057054426437034,-11.8469466519854,-0.27881943881693144,Normal,9,53.21932601928711
VE19,2025-09-11,49.210182,49.24053894487539,-0.061649924197554856,-0.0015193251051427428,Normal,9,41.8448600769043
VE1901,2025-09-11,49.289356,50.69070410907717,-2.7645066329563472,-0.05823924082415901,Normal,9,42.769676208496094
VE1902,2025-09-11,42.199207,37.101214398118785,13.740770997641285,0.2516932149941602,Normal,9,37.204429626464844
VE1903,2025-09-11,49.891552,46.23383482237507,7.9113427711826,0.1453307211627291,Normal,9,46.55869674682617
VE1904,2025-09-11,52.49896,49.21009419018164,6.683312543061608,0.15510362662251395,Normal,9,49.286319732666016
VE1905,2025-09-11,36.882645,29.707706766917294,24.151772947998392,0.3957356255391815,Normal,9,38.71749496459961
VE1906,2025-09-11,46.4291,46.97636951001963,-1.1649888637771568,-0.02615708793657621,Normal,9,36.21477508544922
VE1907,2025-09-11,48.552788,45.54661657935694,6.6002074954723655,0.12231622755390513,Normal,9,44.69646453857422
VE1908,2025-09-11,38.63915,29.182429747473925,32.4055229345763,0.6346629028496039,Normal,9,38.27284240722656
VE1909,2025-09-11,48.492405,40.675438690902595,19.21790274038243,0.36286703439997536,Normal,9,46.39899826049805
VE1910,2025-09-11,51.135384,50.7593982990523,0.7407205749161743,0.014180588655353656,Normal,9,47.08888626098633
VE1911,2025-09-11,43.38534,48.67024713889101,-10.858595970392926,-0.23417931862451383,Normal,9,37.14842224121094
VE1912,2025-09-11,48.825596,68.89861015807418,-29.134135298676913,-0.68149765909543,Normal,9,45.847259521484375
VE1913,2025-09-11,44.479,46.73324609340582,-4.82364524250577,-0.09802128473778979,Normal,9,35.92875671386719
VE1914,2025-09-11,50.030235,55.12421062655915,-9.240903911606306,-0.213332743963353,Normal,9,41.97486877441406
VE1915,2025-09-11,49.34563,48.34502914256619,2.0697091736878623,0.04176538079281088,Normal,9,48.132408142089844
VE20,2025-09-11,55.66515,65.62465782452347,-15.176472481477788,-0.41804801072701236,Normal,9,62.27580261230469
VE2001,2025-09-11,38.059227,30.771929830536806,23.68163842612715,0.431014738220778,Normal,9,44.79778289794922
VE2002,2025-09-11,60.32257,66.84022556390977,-9.751096301876803,-0.1968754658008565,Normal,9,76.98521423339844
VE2003,2025-09-11,54.308186,58.13834593349829,-6.588010536947258,-0.12905723098688418,Normal,9,62.57720947265625
VE2004,2025-09-11,36.82056,28.027067646944435,31.3750011922368,0.5535669529867083,Normal,9,45.85451889038086
VE2005,2025-09-11,52.249004,50.690225651389675,3.0751070696432445,0.06008943130740871,Normal,9,52.11398696899414
VE2006,2025-09-11,73.35633,67.32105266599727,8.964919540886912,0.2353844707481605,Normal,9,68.20779418945312
VE2007,2025-09-11,108.46469,119.51837934049449,-9.24852582454653,-0.2765758464907624,Normal,9,106.81732940673828
VE2008,2025-09-11,49.602016,45.96390969412668,7.915137722309149,0.16101498181004517,Normal,9,53.57710266113281
VE2009,2025-09-11,62.40562,74.92481214480293,-16.70900628440232,-0.34324881720963735,Normal,9,81.4256591796875
VE2010,2025-09-11,33.402187,24.06766917293233,38.78447101548924,0.670564210624297,Lluvia moderada,9,41.50899124145508
VE2011,2025-09-11,40.357376,32.3609022556391,24.710293241593035,0.44493738093202784,Normal,9,42.355560302734375
VE2012,2025-09-11,35.911327,37.88768796992481,-5.216366354772287,-0.10733861865300842,Normal,9,46.920249938964844
VE2013,2025-09-11,35.51006,36.06766916576185,-1.5460101025927155,-0.03082502632567686,Normal,9,44.32848358154297
VE2014,2025-09-11,43.715767,37.213867897377874,17.471709813369166,0.37967506262060785,Normal,9,44.82590103149414
VE2015,2025-09-11,34.998318,26.743107677402353,30.86855178046145,0.539574484637502,Lluvia moderada,9,44.785648345947266
VE2016,2025-09-11,98.601776,105.6588838333474,-6.679142779353502,-0.21148813597139673,Normal,9,87.92787170410156
VE2017,2025-09-11,33.792404,28.417830252109614,18.912682196404102,0.3218584773581837,Normal,9,40.749183654785156
VE2018,2025-09-11,33.33752,30.112781825818512,10.708870380025305,0.197876299449075,Normal,9,37.00165557861328
VE2019,2025-09-11,59.936356,68.13055328856734,-12.027199695620347,-0.25875678443379,Normal,9,69.36567687988281
VE2020,2025-09-11,32.972115,27.729323286759225,18.907029291740752,0.30812266804386407,Normal,9,43.02077102661133
VE2021,2025-09-11,47.889786,42.6578947368421,12.264766140090035,0.2941330044456994,Normal,9,53.55339050292969
VE2022,2025-09-11,53.72863,48.628808638207,10.487243201150747,0.2347253074028601,Normal,9,64.02865600585938
VE2023,2025-09-11,52.011017,61.50000013623919,-15.42924108864291,-0.3117857786645023,Normal,9,61.187503814697266
VE2024,2025-09-11,46.952484,48.68170429889421,-3.552094555724324,-0.07091557752134725,Normal,9,62.79678726196289
VE2025,2025-09-11,36.14082,39.56015037593985,-8.6433716603335,-0.17396563767179427,Normal,9,47.17561721801758
VE2026,2025-09-11,50.564564,43.99686708665432,14.927646215424687,0.2970440644259266,Normal,9,53.5550651550293
VE2027,2025-09-11,58.394836,63.265664258397614,-7.6990068621145165,-0.16840393613800328,Normal,9,64.2513198852539
VE2028,2025-09-11,50.89882,57.07347892818594,-10.818790223439493,-0.25212677839389985,Normal,9,59.34624099731445
VE2029,2025-09-11,54.4717,59.11278180430706,-7.851234372094084,-0.16074563024116062,Normal,9,63.890567779541016
VE21,2025-09-11,42.323185,38.862266597891214,8.905600913503077,0.25150829022252497,Normal,9,44.28565216064453
VE2101,2025-09-11,42.150604,45.74162673950195,-7.850666334859297,-0.22026917224460973,Normal,9,46.09316635131836
VE2102,2025-09-11,45.852123,33.801619518968394,35.65066974015045,0.8578537275313396,Lluvia moderada,9,49.80059051513672
VE2103,2025-09-11,36.916256,38.67836262408952,-4.555794386353676,-0.12493540639993896,Normal,9,46.40315246582031
VE2104,2025-09-11,42.44734,45.69548875048645,-7.108252335311377,-0.18935344229003354,Normal,9,45.07615661621094
VE2105,2025-09-11,34.89879,36.82178422024376,-5.222440489556997,-0.13225301607363987,Normal,9,43.147247314453125
VE2106,2025-09-11,36.82564,33.95614028156252,8.450611072765652,0.23065866669749854,Normal,9,46.989044189453125
VE2107,2025-09-11,54.18449,56.404448702819366,-3.9357861835656585,-0.10893675113060222,Normal,9,58.64422607421875
VE2108,2025-09-11,53.824055,37.69674182475958,42.781715640648365,1.0047767222633233,Lluvia moderada,9,56.44886779785156
VE2109,2025-09-11,43.590733,43.868890977443606,-0.634067551704778,-0.01743958413146386,Normal,9,51.78411865234375
VE2110,2025-09-11,40.81121,40.339712845651725,1.168817905265077,0.03240165914857369,Normal,9,46.65876007080078
VE2111,2025-09-11,38.43812,35.36390980742031,8.693077221877004,0.24456624717518963,Normal,9,49.304931640625
VE2112,2025-09-11,36.92359,37.78045086394575,-2.2679963594450645,-0.06008781960295722,Normal,9,46.8409538269043
VE2113,2025-09-11,40.660065,43.04887222347403,-5.549059482459136,-0.14436149208389934,Normal,9,46.74337387084961
VE2114,2025-09-11,43.2194,44.50187969924812,-2.8818584953719006,-0.07460627824480454,Normal,9,47.62541580200195
VE2115,2025-09-11,36.79478,38.214285714285715,-3.7145924790997396,-0.09907461336090373,Normal,9,46.03662872314453
VE2116,2025-09-11,39.59314,37.82330827067669,4.679208294248835,0.12586585476670895,Normal,9,47.229122161865234
VE2117,2025-09-11,36.587845,40.69172932330827,-10.08530367945004,-0.2774946133781033,Normal,9,46.876346588134766
VE2118,2025-09-11,37.68291,33.036090284361876,14.065891559290291,0.3571158698958636,Normal,9,45.695770263671875
VE2119,2025-09-11,35.308067,27.941176428830712,26.365714814159393,0.717418554969126,Normal,9,42.821083068847656
VE2120,2025-09-11,36.971592,31.428571407059977,17.63688355608093,0.4903529217664812,Normal,9,44.57501220703125
VE22,2025-09-11,40.758038,35.70379691016405,14.156031275026088,0.3230083207382128,Normal,9,43.360260009765625
VE2201,2025-09-11,41.820114,41.078947368421055,1.804249657796479,0.03707474650857638,Normal,9,44.81340026855469
VE2202,2025-09-11,41.06505,30.405496410857467,35.057976567386554,0.7344566753873084,Lluvia moderada,9,41.262779235839844
VE2203,2025-09-11,38.530685,33.392051571293884,15.388793475415955,0.3146537633575129,Normal,9,38.80199432373047
VE2204,2025-09-11,45.5879,43.73182976514773,4.2442049628712395,0.08852688264135564,Normal,9,46.07025146484375
VE2205,2025-09-11,44.871426,42.53383458646616,5.495838936044915,0.11591710219235352,Normal,9,46.13682556152344
VE2206,2025-09-11,38.0843,32.17857142857143,18.352988663312455,0.3944230907927267,Normal,9,37.60424041748047
VE2207,2025-09-11,41.763977,40.774436090225564,2.426866084342731,0.049573477860036956,Normal,9,44.546329498291016
VE2208,2025-09-11,41.724167,29.976865201964415,39.18789235968196,0.8035278060392537,Lluvia moderada,9,44.03691101074219
VE2209,2025-09-11,42.118336,38.51273360288233,9.362103864589812,0.2127660483309314,Normal,9,45.866146087646484
VE2210,2025-09-11,31.62558,30.477732730091066,3.7661827211970533,0.07795544573194439,Normal,9,38.503841400146484
VE2211,2025-09-11,47.558987,37.15558133806501,27.999576244270212,0.6140924599564309,Normal,9,46.923553466796875
VE2212,2025-09-11,42.008507,39.80451127819549,5.537049510049327,0.11511363141535373,Normal,9,44.72136688232422
VE2213,2025-09-11,37.69162,34.09022564278509,10.564301533228445,0.21532302550266888,Normal,9,38.90436935424805
VE2214,2025-09-11,45.745365,38.3270676835139,19.355243976828643,0.4423568919138462,Normal,9,45.844276428222656
VE23,2025-09-11,55.069954,65.90023978670737,-16.4343648874475,-0.5855367460744604,Normal,9,64.8763656616211
VE2301,2025-09-11,24.369837,28.5093984962406,-14.519989573036723,-0.2781022322688956,Normal,9,38.43190383911133
VE2302,2025-09-11,53.39312,59.048235642282584,-9.5771122858435,-0.2780359934165554,Normal,9,57.882179260253906
VE2303,2025-09-11,44.356415,46.78630786551569,-5.193598686133535,-0.14697393849379378,Normal,9,45.77333450317383
VE2304,2025-09-11,66.1815,71.61234267672202,-7.583663901821925,-0.22934102831780243,Normal,9,80.63380432128906
VE2305,2025-09-11,61.19395,47.36525128300028,29.19587460320115,0.7830309626119902,Normal,9,67.17420959472656
VE2306,2025-09-11,47.6578,36.30231833637209,31.28031748688747,0.8423221699806777,Lluvia moderada,9,61.208683013916016
VE2307,2025-09-11,51.907803,60.02357454228222,-13.520974087902983,-0.38972230885760045,Normal,9,55.41997528076172
VE2308,2025-09-11,98.98942,108.27196697722701,-8.573363176633029,-0.2666000482746534,Normal,9,117.9150161743164
VE2309,2025-09-11,47.3811,43.4619443721341,9.017441316561133,0.2207320031563682,Normal,9,49.595672607421875
VE2310,2025-09-11,47.334553,53.543051375482314,-11.595339546585208,-0.340323038236394,Normal,9,49.75294876098633
VE2311,2025-09-11,75.85962,89.75624306757648,-15.48262655834298,-0.4929957085110171,Normal,9,82.21692657470703
VE2312,2025-09-11,44.093075,50.60803871585014,-12.873377594903138,-0.3164002484221088,Normal,9,50.030426025390625
VE2313,2025-09-11,33.341957,36.18358398021612,-7.8533593838704965,-0.18384166611022784,Normal,9,42.08469009399414
VE2314,2025-09-11,42.32833,39.75569689901251,6.4711080305668895,0.15645451074674563,Normal,9,43.64997482299805
VE2315,2025-09-11,28.752914,33.252137264811005,-13.530627521080755,-0.25695449408757326,Normal,9,40.007869720458984
VE2316,2025-09-11,56.601414,61.940669970404834,-8.61995236110504,-0.23891253562380207,Normal,9,59.59054183959961
VE2317,2025-09-11,37.567528,36.30719643069389,3.471298982580557,0.08334123779143914,Normal,9,45.159332275390625
VE2318,2025-09-11,39.497787,35.28356617375424,11.943864407239134,0.3025512522402813,Normal,9,44.036739349365234
VE2319,2025-09-11,43.4456,43.78195493024095,-0.7682533328672834,-0.021411565250035094,Normal,9,44.40058135986328
VE2320,2025-09-11,43.30432,34.96992478334814,23.833040984071555,0.6937688474500929,Normal,9,54.32325744628906
VE2321,2025-09-11,54.637257,58.876984008272785,-7.20099281132099,-0.20756772387943018,Normal,9,57.38725280761719
VE24,2025-09-11,30.887154,31.75326486458456,-2.7276289313552726,-0.05288365451155252,Normal,9,37.0850830078125
VE2401,2025-09-11,30.887154,31.75326486458456,-2.7276289313552726,-0.05288365451155252,Normal,9,37.0850830078125
